"DataEntries: 8756, TestEntries: 1, Epochs: 200, UseTestData: true, LimitEntries: true, Firstlayer#: 6, SecondLayer: true, SecondLayer#: 14, Predict: true, Curvebehaviour: false, Stacksize: 6, useLastXDays: false, Max: 632.0, Min: 61.0, Curve behaviour: false, Historical: false, useAverage: false, priceStack2, Skewness: false, SkewStack: 12",", useNewMethod: false, decay: 0.1"
"145.2528643079286","140.7935897435385"
"137.8673779847055","139.6955128205055"
"139.3323828858285","141.5256410255605"
"142.01541987725113","146.28397435898898"
"150.97324109356578","153.6044871794945"
"150.72510891565355","157.630769230901"
"157.35826626595147","162.389102564044"
"155.3537258159207","162.389102564044"
"151.32763303235816","161.29102564101098"
"153.03944328010016","160.92499999999998"
"155.54950007018692","161.29102564101098"
"157.76946607216763","160.92499999999998"
"159.28081673318763","160.92499999999998"
"161.7573106844852","161.657051282022"
"166.49179820155385","164.58525641039552"
"172.6158754849022","166.41538461545048"
"176.18577747318767","166.78141025646153"
"166.59099831358483","163.85320512808798"
"160.4753891482858","162.389102564044"
"163.4006262395191","160.92499999999998"
"162.5507636273847","160.192948717978"
"162.30193977863786","159.09487179494502"
"159.38528575694247","155.8006410255605"
"151.9997586649578","154.3365384615165"
"148.44546850553664","153.2384615384835"
"148.6654420390381","153.2384615384835"
"152.50739964658078","154.7025641025275"
"154.40202520658613","156.1666666665715"
"159.86733503385454","160.192948717978"
"165.91141795368384","161.657051282022"
"178.79963582054998","166.78141025646153"
"175.89364403271233","167.14743589747252"
"171.48913181125863","166.41538461545048"
"170.27030383894515","166.04935897443949"
"172.05677426043974","166.41538461545048"
"168.86478403443238","166.41538461545048"
"163.68848230140205","166.78141025646153"
"164.66049750027983","167.8794871794945"
"167.48910560778506","169.70961538454952"
"174.7992850852702","169.34358974353847"
"173.41216881359782","168.2455128205055"
"165.10944682443855","167.14743589747252"
"163.55641866317472","166.04935897443949"
"157.13497383082532","164.219230769099"
"156.3847435231067","162.755128205055"
"154.817976587738","160.558974358989"
"147.68572464432705","157.630769230901"
"154.8471115037951","157.2647435896045"
"146.0020571592087","154.7025641025275"
"143.3341592217069","153.6044871794945"
"144.23908019689014","151.7743589744395"
"147.00107179629094","149.578205128088"
"150.63532754696334","151.0423076924175"
"152.83754012370244","152.87243589747249"
"141.63612973831337","154.3365384615165"
"141.1594931752993","154.7025641025275"
"150.97008460317204","156.1666666665715"
"153.17632096964454","157.2647435896045"
"152.5736216469291","157.2647435896045"
"148.7532488529382","156.89871794859351"
"151.51910016112208","156.1666666665715"
"153.7125530759326","156.5326923075825"
"155.29118462725498","158.728846153934"
"155.29311769026802","162.02307692303302"
"153.74022805082635","163.487179487077"
"153.75761022338634","162.02307692303302"
"155.70175568389672","158.728846153934"
"157.1336325574265","155.4346153845495"
"157.56014350125983","154.7025641025275"
"157.93941806415552","152.5064102564615"
"149.15283547341386","150.31025641039548"
"125.86325803203778","147.748076923033"
"119.16430593736487","125.42051282050548"
"112.62721991511421","114.805769230901"
"102.86138593833167","112.24358974353851"
"107.11526544158406","106.021153846066"
"125.13423197035445","99.0666666665715"
"126.8312286818211","113.34166666657148"
"130.08640985811468","133.47307692303298"
"136.28055969459518","144.81987179494502"
"143.620002901952","153.2384615384835"
"149.55861713825638","155.0685897435385"
"148.8251514441141","156.1666666665715"
"148.53903532745127","156.1666666665715"
"149.37887031384054","156.89871794859351"
"149.7751572581296","157.996794871912"
"155.08372111901653","160.558974358989"
"163.8530109883754","163.121153846066"
"164.48159680058419","164.58525641039552"
"159.79108568485515","164.219230769099"
"157.15926359064633","163.487179487077"
"158.1372107677532","161.657051282022"
"156.0528165764763","160.92499999999998"
"153.55981632140134","158.728846153934"
"148.12293848487786","155.0685897435385"
"142.97484481022698","157.996794871912"
"138.98555536952554","153.6044871794945"
"141.7534830073151","140.4275641025275"
"136.29484399106948","141.89166666657152"
"142.32722450853487","146.28397435898898"
"141.75968789461012","157.996794871912"
"151.62482214652155","164.219230769099"
"168.59078936029428","168.97756410252748"
"169.58464698110777","168.2455128205055"
"165.84508780009617","167.5134615384835"
"169.25916359803642","168.2455128205055"
"171.84387424036439","168.2455128205055"
"169.3548965167237","167.5134615384835"
"167.91230912948643","167.5134615384835"
"169.47178174392664","168.97756410252748"
"172.4480647382194","179.5923076924175"
"179.1862247526423","171.905769230901"
"180.02557375437422","173.003846153934"
"171.5120770206151","168.6115384615165"
"165.90973768929933","166.78141025646153"
"162.77924434618686","164.58525641039552"
"162.2902229517426","163.85320512808798"
"156.46835953630816","160.92499999999998"
"154.3638450755025","159.09487179494502"
"156.4687468307725","158.36282051292298"
"152.83755880406943","156.89871794859351"
"148.86445420536222","157.2647435896045"
"147.49906919242966","155.4346153845495"
"152.53506503519955","155.8006410255605"
"155.55634266502383","159.826923076967"
"167.14710237794148","163.487179487077"
"174.83015098021517","168.2455128205055"
"172.96336267556765","168.2455128205055"
"167.67060233073673","166.41538461545048"
"173.53240303145037","166.41538461545048"
"170.70021122691384","168.6115384615165"
"170.849462914175","168.2455128205055"
"172.2480872172415","168.6115384615165"
"172.7462366043298","168.6115384615165"
"177.04309016071272","169.70961538454952"
"174.47976631445493","170.8076923075825"
"169.05416497587717","170.8076923075825"
"168.68459282104726","168.6115384615165"
"160.8250820703747","166.04935897443949"
"158.47389091082258","163.85320512808798"
"157.44085011865457","163.487179487077"
"155.3227343906993","162.02307692303302"
"149.60437117320276","159.09487179494502"
"143.07110109433674","156.89871794859351"
"143.08014867607318","155.8006410255605"
"144.17579504244898","155.8006410255605"
"145.6623564853106","155.0685897435385"
"149.31409713476114","155.8006410255605"
"153.35351910242886","160.92499999999998"
"162.01007636946449","165.6833333334285"
"176.29227684449606","178.8602564103955"
"176.60062813241743","179.22628205140649"
"173.54040395638825","171.1737179485935"
"174.97064987971189","169.34358974353847"
"178.72745655131206","175.20000000000002"
"178.00478627358103","173.735897435956"
"178.98554023324016","173.735897435956"
"180.15367676042138","176.664102564044"
"180.78507876815414","183.6185897435385"
"186.0604323221058","194.23333333342848"
"187.53143786892113","199.35769230758248"
"181.6315970711495","177.76217948707702"
"177.91573534758842","168.97756410252748"
"168.8853960853734","167.14743589747252"
"167.3464624420018","166.41538461545048"
"163.92717219750563","164.219230769099"
"161.14151725288124","160.92499999999998"
"159.1668854672345","155.8006410255605"
"157.39240255534284","155.8006410255605"
"158.3318177770617","152.1403846154505"
"159.52862727543345","150.6762820514065"
"160.59524908383366","154.3365384615165"
"162.62440019961352","160.558974358989"
"170.65904556086363","167.5134615384835"
"183.62090882713431","186.180769230901"
"180.9545308777939","187.278846153934"
"178.30483336757032","177.76217948707702"
"174.55962869443567","175.932051282022"
"176.0878760241414","179.9583333334285"
"172.42826547071982","182.8865384615165"
"169.1894780919115","183.25256410252751"
"167.81575785317628","180.6903846154505"
"169.33892689587657","178.8602564103955"
"173.12064800076993","181.4224358974725"
"176.6983629958513","177.03012820505498"
"160.12247408760194","168.2455128205055"
"151.12851055619748","164.9512820514065"
"160.0346719750223","162.389102564044"
"151.69482614297073","161.29102564101098"
"158.49730990653063","158.728846153934"
"154.89160701159815","155.4346153845495"
"143.6816740788833","143.721794871912"
"132.10799901043208","134.20512820505502"
"125.48023154963505","133.10705128202198"
"132.47688519196612","138.59743589747248"
"140.7322681192213","142.25769230758252"
"148.40298894163786","154.3365384615165"
"165.466136703303","159.826923076967"
"172.31577747765195","164.9512820514065"
"165.7040161242864","166.04935897443949"
"165.9928377564839","165.6833333334285"
"166.95311685544888","165.3173076924175"
"168.1759381179927","164.9512820514065"
"164.47573665004745","164.219230769099"
"169.92268114260344","162.755128205055"
"171.68943175166442","163.487179487077"
"167.94175083489208","164.9512820514065"
"167.46384075549946","165.6833333334285"
"166.17246715734612","165.3173076924175"
"153.031735410366","163.121153846066"
"155.79106667403514","160.192948717978"
"155.21148554469409","158.36282051292298"
"155.1204626805379","157.2647435896045"
"155.03319636663375","156.1666666665715"
"148.03420145716828","154.3365384615165"
"156.58156336115533","152.1403846154505"
"145.05518419153117","145.917948717978"
"140.81059538894158","143.355769230901"
"141.65606369557307","142.9897435896045"
"143.40358758626493","146.28397435898898"
"148.95128406526345","148.846153846066"
"148.26321784019188","150.31025641039548"
"141.57261624448253","152.1403846154505"
"141.86482045427095","152.87243589747249"
"146.77245897447003","154.3365384615165"
"150.75857561035644","155.4346153845495"
"150.10708936865876","155.8006410255605"
"146.77134891584194","155.4346153845495"
"150.422877360068","155.0685897435385"
"153.35103908721177","155.8006410255605"
"152.7697523591284","158.36282051292298"
"153.38156760519934","160.192948717978"
"153.01967961261272","161.657051282022"
"150.9213363708066","159.826923076967"
"152.0971940199793","158.36282051292298"
"153.70780688857252","156.5326923075825"
"153.24159374976787","155.8006410255605"
"153.9902756034501","154.3365384615165"
"149.1701051825599","153.6044871794945"
"133.07182271234078","153.9705128205055"
"131.4442509774739","152.87243589747249"
"125.11083891267123","149.578205128088"
"125.56114633259753","148.114102564044"
"127.90689382048248","153.2384615384835"
"136.76890608284953","152.5064102564615"
"141.56962185200052","155.4346153845495"
"153.41599186831365","156.1666666665715"
"155.9199200734823","156.5326923075825"
"156.31017808181534","157.2647435896045"
"157.9759559828591","158.728846153934"
"157.9849462613213","159.826923076967"
"155.34630679793497","159.826923076967"
"153.50757812090245","160.192948717978"
"154.83861777798097","160.92499999999998"
"157.42302392634403","164.219230769099"
"161.31054179963616","165.6833333334285"
"161.9922814894884","165.6833333334285"
"156.08192485465952","164.58525641039552"
"153.91746665055612","162.389102564044"
"156.26675629301496","160.558974358989"
"154.43389837776354","159.460897435956"
"154.4744464516144","156.89871794859351"
"149.95022044980303","155.0685897435385"
"148.91015311925432","154.3365384615165"
"147.67097676017005","153.2384615384835"
"140.91220928765887","152.87243589747249"
"145.0908046152805","145.185897435956"
"147.18606669885236","148.480128205055"
"151.64701082614977","157.2647435896045"
"163.13685336959338","173.735897435956"
"174.87491594093288","198.2596153845495"
"180.61587843752355","167.5134615384835"
"172.12198947357334","166.78141025646153"
"173.45805215223695","166.41538461545048"
"175.3331572639162","166.78141025646153"
"176.93768165783746","166.41538461545048"
"175.0048512629651","166.41538461545048"
"172.26272276985318","170.4416666665715"
"178.65221603994658","209.9724358974725"
"192.20632545173382","198.2596153845495"
"192.44648147343185","183.25256410252751"
"175.7202744226449","166.78141025646153"
"166.5063773050667","164.58525641039552"
"164.0656971823773","161.657051282022"
"161.7708239835906","159.826923076967"
"157.507416818563","157.2647435896045"
"152.94047276010238","154.3365384615165"
"152.95977431988968","153.9705128205055"
"149.64224842594388","152.1403846154505"
"147.5001861082275","148.846153846066"
"141.76616170788546","138.9634615384835"
"135.13010707976088","139.6955128205055"
"147.23837501618647","162.389102564044"
"162.9599314970287","170.4416666665715"
"167.1491007295257","186.180769230901"
"161.2391284292364","164.58525641039552"
"155.36659095193","162.02307692303302"
"156.79883936719565","162.389102564044"
"158.49025804648744","161.29102564101098"
"156.88371911844519","170.4416666665715"
"163.26197321788075","166.78141025646153"
"165.27925786252072","172.27179487191202"
"183.8823804430379","188.010897435956"
"183.38329419132438","188.376923076967"
"173.33400348938787","164.9512820514065"
"159.36157850421543","162.755128205055"
"154.9773661660495","160.92499999999998"
"155.60833928765842","158.728846153934"
"154.59366651068476","157.996794871912"
"154.81988855359418","155.0685897435385"
"149.68989861088036","150.6762820514065"
"139.95779560397827","146.28397435898898"
"138.48830582423483","132.741025641011"
"132.27747430603793","134.571153846066"
"129.49725621738767","125.05448717949449"
"131.48540931878293","137.1333333334285"
"143.72330539614478","152.5064102564615"
"151.5490269269785","156.89871794859351"
"164.6234942185742","161.29102564101098"
"160.37274852238622","162.02307692303302"
"157.50644002133797","160.558974358989"
"157.2084494593142","160.92499999999998"
"160.01381187482954","160.92499999999998"
"162.32461533315805","160.558974358989"
"163.1194615296392","162.389102564044"
"166.2630999359988","164.9512820514065"
"173.6698060329428","166.04935897443949"
"178.11073135517512","166.41538461545048"
"174.36755814967592","166.41538461545048"
"162.8923002029859","164.219230769099"
"154.11954258922222","160.558974358989"
"153.4085761398204","157.630769230901"
"151.1143181012773","156.5326923075825"
"148.73436806638298","154.3365384615165"
"142.15016498704537","150.6762820514065"
"145.19563274414548","149.578205128088"
"146.2901450550642","136.4012820514065"
"142.32065194699754","134.937179487077"
"138.71815550105714","126.8846153845495"
"144.97629494669448","133.47307692303298"
"150.25157990033458","153.2384615384835"
"154.2887343367981","157.996794871912"
"168.0660800148157","162.02307692303302"
"168.3224009083664","164.58525641039552"
"164.887149919266","162.755128205055"
"164.42344882747838","162.755128205055"
"166.85532930859296","163.121153846066"
"167.33764027796963","163.487179487077"
"168.94078197136758","163.85320512808798"
"169.8309406981819","164.58525641039552"
"170.7679495826702","167.5134615384835"
"176.86673825158897","173.735897435956"
"179.3323026674956","168.97756410252748"
"166.0897139474594","167.14743589747252"
"162.0057017473314","163.121153846066"
"162.29043330182517","160.192948717978"
"160.6375856228577","160.558974358989"
"159.7830511314301","157.630769230901"
"157.54329816764724","155.4346153845495"
"145.90016121673347","152.5064102564615"
"140.08475263025784","151.7743589744395"
"141.1651046466093","151.7743589744395"
"142.29374868233486","153.6044871794945"
"146.45550251115466","154.7025641025275"
"157.4744940207602","156.89871794859351"
"164.91811390734728","162.755128205055"
"177.66521110592612","168.6115384615165"
"177.45580400260243","170.4416666665715"
"175.17054043771236","167.14743589747252"
"173.29213343588464","166.41538461545048"
"173.63998376036756","166.04935897443949"
"168.9056503469393","168.2455128205055"
"166.18984395431616","167.14743589747252"
"164.68611332696713","167.5134615384835"
"165.7370347660805","167.8794871794945"
"173.45751209628244","168.6115384615165"
"169.98607964904818","167.8794871794945"
"162.75891041977175","165.6833333334285"
"155.54981922867083","163.487179487077"
"151.7255289609333","159.826923076967"
"151.59528741821208","158.728846153934"
"149.17402330216632","156.89871794859351"
"145.94414314133385","154.7025641025275"
"148.637463812636","144.087820512923"
"139.08040262135916","131.27692307696702"
"134.93131480211224","123.59038461545052"
"133.97303908920148","122.12628205140649"
"136.3697519778263","123.2243589744395"
"137.22186941623784","128.7147435896045"
"142.14961870060998","144.453846153934"
"151.13898604863385","147.748076923033"
"151.53441601797422","152.87243589747249"
"152.93575120260815","156.5326923075825"
"154.09039604184167","157.2647435896045"
"153.86621223102105","157.2647435896045"
"153.06980817356202","156.1666666665715"
"151.70807429287711","155.8006410255605"
"153.77471594041037","156.89871794859351"
"156.1606681162155","158.36282051292298"
"159.74655613016242","160.192948717978"
"158.37870220184277","160.92499999999998"
"154.79408633769592","159.460897435956"
"152.03495567173627","156.89871794859351"
"150.57078250026944","155.0685897435385"
"150.32185450866172","152.87243589747249"
"149.2471613891802","151.40833333342852"
"146.07678365938438","146.65"
"142.11772228952586","143.721794871912"
"143.59621258452432","127.98269230758248"
"135.6505888120431","118.46602564101102"
"130.5952628914427","110.41346153848349"
"134.61167200822592","110.77948717949451"
"137.59218689717932","115.53782051292299"
"141.68736267601642","119.198076923033"
"147.12877177561842","123.2243589744395"
"146.6615343299463","136.76730769241752"
"150.55450470472448","152.1403846154505"
"155.63394901743445","153.2384615384835"
"156.18845363643862","154.3365384615165"
"153.10981256007088","153.2384615384835"
"153.88887318372508","152.5064102564615"
"154.31510150909529","153.2384615384835"
"158.69057163271424","155.8006410255605"
"164.97328365788988","158.728846153934"
"165.42056347062152","160.192948717978"
"159.30685110720066","158.728846153934"
"154.70761025232773","156.89871794859351"
"153.57735226395596","154.7025641025275"
"151.893858062063","152.87243589747249"
"149.56432794226828","151.40833333342852"
"144.9942100239849","147.016025641011"
"141.70929323650026","150.6762820514065"
"138.22962243419997","150.31025641039548"
"131.45857815659605","150.6762820514065"
"134.66842656831975","151.0423076924175"
"128.72546204908323","152.1403846154505"
"139.41358882654723","155.0685897435385"
"153.5549290109071","159.460897435956"
"171.17290827980796","163.85320512808798"
"166.37748166359216","165.3173076924175"
"167.2557046026807","164.219230769099"
"166.43510034755315","164.58525641039552"
"166.23848731087404","164.58525641039552"
"164.4350944023018","164.219230769099"
"163.66255003657068","164.219230769099"
"167.7639955525911","164.58525641039552"
"178.26179071646865","166.41538461545048"
"179.31165845130207","167.8794871794945"
"178.81253801893754","167.8794871794945"
"171.39862925209385","165.3173076924175"
"165.5142762958397","162.02307692303302"
"160.66345069234367","159.09487179494502"
"159.16663992958956","156.5326923075825"
"154.88605179388946","155.4346153845495"
"150.529226627607","151.7743589744395"
"148.48758123434962","150.6762820514065"
"146.04075378640528","149.578205128088"
"145.2776714916105","149.578205128088"
"143.21439416321135","150.31025641039548"
"144.28844591800342","151.40833333342852"
"153.73212074608304","154.3365384615165"
"163.98649704535796","160.558974358989"
"175.5012584517565","166.41538461545048"
"172.57214189234807","168.6115384615165"
"170.5402396191285","166.04935897443949"
"171.67496479720063","165.3173076924175"
"173.83133876220234","165.3173076924175"
"174.34859512090645","165.3173076924175"
"174.2305922739603","165.3173076924175"
"176.4323201884317","166.78141025646153"
"182.36112816340628","172.637820512923"
"184.7026753283149","172.27179487191202"
"178.84299706664638","170.4416666665715"
"175.90610807223297","166.78141025646153"
"170.78102368059862","164.219230769099"
"167.7888728864215","160.558974358989"
"167.20217214896743","158.728846153934"
"159.74953858328362","156.5326923075825"
"154.31445968931124","152.1403846154505"
"151.75236321149012","151.7743589744395"
"146.4799491008347","150.6762820514065"
"148.5074873091048","150.6762820514065"
"148.23223408758244","151.0423076924175"
"149.91874028359317","151.7743589744395"
"153.55394352719566","154.7025641025275"
"163.45748830658772","159.826923076967"
"174.91246520207272","166.78141025646153"
"176.20612286003637","169.70961538454952"
"174.94848392389602","166.41538461545048"
"173.8852046591942","165.6833333334285"
"175.43019345238613","166.41538461545048"
"172.23364965140968","166.41538461545048"
"172.52233093510262","165.6833333334285"
"175.14149056405444","166.78141025646153"
"178.36456428771513","170.4416666665715"
"183.06303342946708","172.27179487191202"
"184.1868709907058","170.4416666665715"
"180.02556614217863","166.41538461545048"
"175.47279966123358","164.219230769099"
"170.61309464439697","160.92499999999998"
"170.46728722370807","158.36282051292298"
"164.75380968982734","155.4346153845495"
"160.69523439264512","152.87243589747249"
"158.24014476872293","152.5064102564615"
"156.0551988429114","151.0423076924175"
"155.8880547946645","151.0423076924175"
"154.84291678940434","151.0423076924175"
"155.2865043682166","151.7743589744395"
"156.33058545844546","155.0685897435385"
"160.33481541240755","161.29102564101098"
"168.90585196451144","165.3173076924175"
"169.4339310085911","166.41538461545048"
"166.98444222543475","164.219230769099"
"167.93602784574142","163.487179487077"
"170.15639911382178","163.121153846066"
"169.29123069575118","163.487179487077"
"167.16057751806252","163.85320512808798"
"168.33002835490606","163.487179487077"
"173.04836914345006","163.85320512808798"
"179.6136233250344","164.58525641039552"
"180.1446787900374","163.85320512808798"
"170.37341668146064","162.02307692303302"
"164.9475832854276","159.826923076967"
"162.73066771609695","156.1666666665715"
"160.09588477481748","153.6044871794945"
"157.75807916519474","151.40833333342852"
"154.4111005334704","148.114102564044"
"146.7567856373297","148.114102564044"
"144.8803037795832","146.65"
"145.83857731415787","145.185897435956"
"145.62045013448468","145.917948717978"
"146.09507466938467","146.28397435898898"
"145.44489406222627","147.748076923033"
"150.37566685145623","149.944230769099"
"159.41688478719814","152.5064102564615"
"158.5516699655341","153.6044871794945"
"157.2424643809965","152.5064102564615"
"155.9018984108895","151.7743589744395"
"156.72651814101476","151.40833333342852"
"153.91910467140468","151.0423076924175"
"153.14039403980397","150.31025641039548"
"153.43987537141513","150.31025641039548"
"155.5666146079674","150.6762820514065"
"160.7614192033925","151.7743589744395"
"161.50514374754445","152.1403846154505"
"154.04190028603594","151.0423076924175"
"149.7742969027171","148.480128205055"
"148.17936667884683","146.65"
"147.7082425042314","146.65"
"145.0279280702047","144.81987179494502"
"141.89719783485359","140.7935897435385"
"141.31099179943206","126.8846153845495"
"132.37406090033147","112.6096153845495"
"127.94703934345932","107.119230769099"
"127.05121154662919","95.77243589747252"
"125.50961741142112","95.77243589747252"
"125.61970591412307","93.9423076924175"
"128.94059396155194","99.0666666665715"
"131.5659751656051","121.7602564103955"
"136.15054699042605","136.0352564103955"
"139.502200906851","145.185897435956"
"142.66192100508403","147.382051282022"
"143.81285266691765","147.748076923033"
"141.40751339306752","147.382051282022"
"140.94812779827978","146.65"
"144.40708799266312","146.65"
"148.98709904270746","146.65"
"154.70711828895614","150.31025641039548"
"156.6473594227768","150.31025641039548"
"147.1161808120503","147.748076923033"
"141.98160400208235","145.185897435956"
"140.68079495383756","144.087820512923"
"139.53465864777485","142.6237179485935"
"139.44342070431412","141.89166666657152"
"135.06151731498676","136.0352564103955"
"110.48783688275944","114.0737179485935"
"98.32371208854534","96.5044871794945"
"94.78963576715819","81.86346153848348"
"90.53835730902406","73.44487179494502"
"95.78544926106278","72.71282051292303"
"111.78373393831114","75.64102564101103"
"115.09447383948685","76.00705128202202"
"121.00981346225953","95.04038461545048"
"129.09183514157178","97.96858974353847"
"132.0769858232598","106.75320512808801"
"135.34328056463914","122.85833333342848"
"139.91904565686704","132.008974358989"
"138.05170658237154","128.3487179485935"
"134.80956051463414","121.39423076909901"
"133.34503899911104","114.0737179485935"
"130.39755457784025","117.36794871797801"
"120.56470359097304","123.95641025646151"
"133.7502141409335","140.0615384615165"
"131.84379553434292","138.59743589747248"
"130.98454290137437","131.27692307696702"
"139.46213349651634","121.7602564103955"
"124.72943144650861","119.198076923033"
"109.40846064681054","106.75320512808801"
"100.1146202901451","77.83717948707704"
"82.34024402861871","69.05256410252747"
"80.76147468914024","62.464102564044026"
"83.68220644385264","61.732051282021985"
"89.3370214922345","63.928205128087995"
"108.00531971581236","70.88269230758249"
"120.17462204900573","79.66730769241747"
"123.44293770141726","71.24871794859348"
"129.2327163699218","93.21025641039552"
"133.50526993447656","94.67435897443949"
"130.98895499602048","113.7076923075825"
"136.93867699588765","120.296153846066"
"141.71232355826797","124.3224358974725"
"140.58082459197973","122.49230769241748"
"135.54811904401515","123.2243589744395"
"130.65394193681564","126.15256410252752"
"129.9071483264506","135.669230769099"
"128.2795954376812","141.15961538454948"
"146.25803568132633","140.0615384615165"
"139.0225505004307","135.669230769099"
"132.92031879764983","125.7865384615165"
"128.25635808035653","119.198076923033"
"111.23082313188792","116.269871794945"
"106.66528272221541","108.2173076924175"
"93.63306055648326","95.40641025646153"
"107.67094210516422","107.119230769099"
"98.9543983799463","95.40641025646153"
"96.23309279089645","91.01410256404401"
"88.15767269200313","92.47820512808798"
"96.76178901480986","103.092948717978"
"118.15566680629729","116.269871794945"
"119.51110441279562","131.64294871797802"
"131.0282745894153","138.2314102564615"
"133.77163743627412","141.5256410255605"
"138.5464271077193","144.81987179494502"
"145.3819070151728","145.917948717978"
"148.23283194105568","146.28397435898898"
"145.37620658117825","146.65"
"146.72813997478366","147.382051282022"
"148.88162987787769","148.480128205055"
"158.43645079919753","151.7743589744395"
"165.12446120054113","153.6044871794945"
"165.850670903986","153.2384615384835"
"161.53032107207557","152.1403846154505"
"154.05799641180218","150.31025641039548"
"150.80477877204777","148.114102564044"
"150.66368407762013","147.382051282022"
"143.5623206170877","144.81987179494502"
"138.92937457385915","137.4993589744395"
"144.32649601597421","141.89166666657152"
"144.6403224222383","138.59743589747248"
"141.75165252506568","136.0352564103955"
"142.92716452513906","135.669230769099"
"140.83154968018067","139.32948717949452"
"140.19934312508298","142.25769230758252"
"144.83993824310141","145.551923076967"
"153.4711957652363","147.748076923033"
"152.6345956506576","149.944230769099"
"149.92932751746625","150.31025641039548"
"149.13112594683315","150.31025641039548"
"150.57564243631367","149.944230769099"
"147.84094441971814","148.114102564044"
"144.5917057415583","147.016025641011"
"144.67224547455996","147.748076923033"
"147.6452779143235","149.212179487077"
"150.89212756494015","149.944230769099"
"158.19718798769023","149.578205128088"
"142.4420890158782","148.114102564044"
"136.7474338432403","145.551923076967"
"139.47893237442574","141.5256410255605"
"128.20050838454407","137.4993589744395"
"129.5504889630792","128.7147435896045"
"118.07424661920811","119.93012820505498"
"118.65523732411887","119.56410256404399"
"108.08584930840021","103.45897435898902"
"100.81267857883248","96.5044871794945"
"101.52214827056645","93.9423076924175"
"107.11811338387818","94.67435897443949"
"115.29482351559355","110.0474358974725"
"132.66774527914797","122.12628205140649"
"133.60961086538924","136.76730769241752"
"142.076006820547","141.5256410255605"
"138.03986233909123","143.355769230901"
"140.58411117372444","144.087820512923"
"143.36724652515105","144.087820512923"
"142.55106863167583","143.355769230901"
"142.24592926241672","142.6237179485935"
"143.39799018315261","142.9897435896045"
"144.5305274304261","145.551923076967"
"150.8825679503763","147.016025641011"
"157.83485482515718","147.748076923033"
"150.8275626483836","147.016025641011"
"147.9161738603736","145.185897435956"
"152.53940674398012","143.721794871912"
"147.35276805564618","142.25769230758252"
"148.03478286873911","138.2314102564615"
"145.30160634173492","128.3487179485935"
"131.52094184060326","117.36794871797801"
"125.15479924078642","115.171794871912"
"123.18388994738424","114.43974358960452"
"123.48823115568928","114.805769230901"
"123.01593784419623","115.171794871912"
"124.69080169105044","129.812820512923"
"131.15650873062816","144.453846153934"
"141.89918410502537","147.748076923033"
"141.040709870278","149.578205128088"
"140.353281301036","150.31025641039548"
"142.60257568359063","151.7743589744395"
"144.44544068939683","151.40833333342852"
"143.46367100385717","151.0423076924175"
"143.24049065748784","150.31025641039548"
"145.8718263568081","150.6762820514065"
"152.76392969467815","153.9705128205055"
"159.95928838806736","156.1666666665715"
"163.23899987459725","157.630769230901"
"156.126803627262","156.1666666665715"
"150.99798056901975","153.9705128205055"
"147.78645472349842","151.0423076924175"
"148.0617331558436","149.944230769099"
"145.49317690706587","149.212179487077"
"143.3351337405806","146.65"
"134.3336163290604","151.0423076924175"
"132.04402865118408","144.453846153934"
"131.94626430584083","137.4993589744395"
"129.6806235994365","134.571153846066"
"129.39784030511194","135.669230769099"
"130.16845419491813","138.59743589747248"
"133.76344658336063","138.59743589747248"
"144.84331449246199","144.81987179494502"
"148.77133133247688","150.6762820514065"
"151.20676865787652","152.1403846154505"
"153.0688347932815","153.9705128205055"
"153.64409578884974","154.3365384615165"
"152.1492350990755","154.7025641025275"
"148.75988737624158","154.7025641025275"
"147.6833089860649","155.4346153845495"
"150.37360787362095","162.755128205055"
"157.2858736742457","182.5205128205055"
"159.58078484344364","182.8865384615165"
"151.80733978080994","164.58525641039552"
"142.7471433015784","154.7025641025275"
"141.04803578374472","151.40833333342852"
"139.54696093426531","150.31025641039548"
"139.58436328110267","148.846153846066"
"127.34848144216636","129.080769230901"
"121.13371575110409","125.05448717949449"
"112.84954600174507","139.6955128205055"
"114.18385094625367","138.2314102564615"
"113.02954297836072","136.0352564103955"
"127.06728836861873","136.0352564103955"
"129.6764656985912","131.27692307696702"
"129.72156777130905","131.27692307696702"
"134.54164350741786","126.8846153845495"
"132.49634747975213","126.8846153845495"
"134.1502984811459","133.47307692303298"
"140.405775788824","139.6955128205055"
"143.91388014402892","140.4275641025275"
"143.43322338354088","139.6955128205055"
"140.56389152961577","140.0615384615165"
"143.33277356442986","142.25769230758252"
"148.80263017028315","145.185897435956"
"157.8095122157701","150.31025641039548"
"156.47481506514197","152.5064102564615"
"149.19184188925286","150.6762820514065"
"143.7018136050859","144.81987179494502"
"138.44266815460225","140.4275641025275"
"136.56766615226388","137.1333333334285"
"132.0692805420557","127.61666666657149"
"130.79990626799557","140.7935897435385"
"132.05543507603673","138.59743589747248"
"133.2471644400839","136.0352564103955"
"134.35169385607477","136.4012820514065"
"135.70747940881654","139.32948717949452"
"136.22368342711445","138.2314102564615"
"138.39702262183923","136.76730769241752"
"144.01253394857096","164.9512820514065"
"152.97669577161219","165.3173076924175"
"152.6081921413905","163.85320512808798"
"157.4224252218825","166.41538461545048"
"161.18605128642676","170.8076923075825"
"160.6983397566067","156.1666666665715"
"155.5402834391003","157.2647435896045"
"159.0845568331362","159.09487179494502"
